Date,Close,High,Low,Open,Volume,Asset,Downloaded_At
,GC=F,GC=F,GC=F,GC=F,GC=F,,
2018-04-23,1322.5,1334.4000244140625,1322.5,1334.0,68,Gold,2026-04-04 21:52:15.035739
2018-04-24,1331.4000244140625,1331.699951171875,1326.199951171875,1326.4000244140625,28,Gold,2026-04-04 21:52:15.035739
2018-04-25,1321.199951171875,1325.0,1320.0,1324.0,278,Gold,2026-04-04 21:52:15.035739
2018-04-26,1316.300048828125,1316.300048828125,1315.699951171875,1315.699951171875,569,Gold,2026-04-04 21:52:15.035739
2018-04-27,1320.300048828125,1321.699951171875,1312.800048828125,1315.300048828125,622,Gold,2026-04-04 21:52:15.035739
2018-04-30,1316.199951171875,1316.199951171875,1309.5999755859375,1309.5999755859375,49,Gold,2026-04-04 21:52:15.035739
2018-05-01,1303.800048828125,1313.800048828125,1303.4000244140625,1313.199951171875,28,Gold,2026-04-04 21:52:15.035739
2018-05-02,1302.5999755859375,1309.300048828125,1302.5999755859375,1309.0,23,Gold,2026-04-04 21:52:15.035739
2018-05-03,1310.699951171875,1310.699951171875,1310.699951171875,1310.699951171875,4,Gold,2026-04-04 21:52:15.035739
2018-05-04,1312.699951171875,1312.699951171875,1312.699951171875,1312.699951171875,0,Gold,2026-04-04 21:52:15.035739
2018-05-07,1312.199951171875,1312.5,1310.199951171875,1310.5999755859375,4,Gold,2026-04-04 21:52:15.035739
2018-05-08,1312.0,1312.0,1308.5,1310.0999755859375,337,Gold,2026-04-04 21:52:15.035739
2018-05-09,1311.300048828125,1311.300048828125,1311.300048828125,1311.300048828125,70,Gold,2026-04-04 21:52:15.035739
2018-05-10,1320.800048828125,1320.800048828125,1312.199951171875,1312.199951171875,8,Gold,2026-04-04 21:52:15.035739
2018-05-11,1319.0,1319.0,1319.0,1319.0,3,Gold,2026-04-04 21:52:15.035739
2018-05-14,1316.5,1319.9000244140625,1316.5,1319.9000244140625,4,Gold,2026-04-04 21:52:15.035739
2018-05-15,1288.9000244140625,1304.699951171875,1288.9000244140625,1304.5999755859375,8,Gold,2026-04-04 21:52:15.035739
2018-05-16,1290.199951171875,1294.0,1285.4000244140625,1290.9000244140625,26,Gold,2026-04-04 21:52:15.035739
2018-05-17,1288.199951171875,1291.300048828125,1288.199951171875,1291.300048828125,2,Gold,2026-04-04 21:52:15.035739
2018-05-18,1290.199951171875,1290.199951171875,1285.199951171875,1285.199951171875,2,Gold,2026-04-04 21:52:15.035739
2018-05-21,1290.199951171875,1292.0999755859375,1287.4000244140625,1287.4000244140625,52,Gold,2026-04-04 21:52:15.035739
2018-05-22,1291.699951171875,1291.699951171875,1291.699951171875,1291.699951171875,50,Gold,2026-04-04 21:52:15.035739
2018-05-23,1289.300048828125,1289.300048828125,1289.300048828125,1289.300048828125,10,Gold,2026-04-04 21:52:15.035739
2018-05-24,1303.699951171875,1303.699951171875,1303.699951171875,1303.699951171875,0,Gold,2026-04-04 21:52:15.035739
2018-05-25,1303.300048828125,1303.300048828125,1303.300048828125,1303.300048828125,1,Gold,2026-04-04 21:52:15.035739
2018-05-29,1298.699951171875,1298.699951171875,1298.699951171875,1298.699951171875,386334,Gold,2026-04-04 21:52:15.035739
2018-05-30,1301.5,1303.699951171875,1295.199951171875,1298.0,50845,Gold,2026-04-04 21:52:15.035739
2018-05-31,1300.0999755859375,1306.800048828125,1296.5999755859375,1301.0,4082,Gold,2026-04-04 21:52:15.035739
2018-06-01,1294.800048828125,1299.5,1288.9000244140625,1298.5999755859375,663,Gold,2026-04-04 21:52:15.035739
2018-06-04,1293.0999755859375,1297.0999755859375,1290.0,1293.9000244140625,144,Gold,2026-04-04 21:52:15.035739
2018-06-05,1297.5,1299.800048828125,1289.9000244140625,1292.0999755859375,357,Gold,2026-04-04 21:52:15.035739
2018-06-06,1297.0999755859375,1300.4000244140625,1294.0999755859375,1296.0999755859375,373,Gold,2026-04-04 21:52:15.035739
2018-06-07,1298.699951171875,1302.800048828125,1296.199951171875,1298.4000244140625,79,Gold,2026-04-04 21:52:15.035739
2018-06-08,1298.0999755859375,1299.4000244140625,1294.800048828125,1295.300048828125,650,Gold,2026-04-04 21:52:15.035739
2018-06-11,1298.9000244140625,1302.0,1295.199951171875,1299.300048828125,71,Gold,2026-04-04 21:52:15.035739
2018-06-12,1295.0999755859375,1298.0999755859375,1292.699951171875,1297.800048828125,153,Gold,2026-04-04 21:52:15.035739
2018-06-13,1296.9000244140625,1299.4000244140625,1290.9000244140625,1294.0,135,Gold,2026-04-04 21:52:15.035739
2018-06-14,1304.0,1307.699951171875,1297.199951171875,1297.199951171875,42,Gold,2026-04-04 21:52:15.035739
2018-06-15,1274.5999755859375,1307.699951171875,1274.0,1297.199951171875,589,Gold,2026-04-04 21:52:15.035739
2018-06-18,1276.199951171875,1280.699951171875,1276.199951171875,1280.699951171875,35,Gold,2026-04-04 21:52:15.035739
2018-06-19,1275.5999755859375,1281.800048828125,1269.9000244140625,1278.699951171875,34,Gold,2026-04-04 21:52:15.035739
2018-06-20,1271.199951171875,1274.4000244140625,1271.199951171875,1274.4000244140625,7,Gold,2026-04-04 21:52:15.035739
2018-06-21,1267.199951171875,1268.9000244140625,1260.0,1262.699951171875,46,Gold,2026-04-04 21:52:15.035739
2018-06-22,1267.4000244140625,1270.199951171875,1267.0,1268.0999755859375,74,Gold,2026-04-04 21:52:15.035739
2018-06-25,1265.5999755859375,1271.199951171875,1265.5999755859375,1270.5999755859375,37,Gold,2026-04-04 21:52:15.035739
2018-06-26,1256.5999755859375,1267.199951171875,1256.5999755859375,1267.199951171875,89,Gold,2026-04-04 21:52:15.035739
2018-06-27,1252.800048828125,1255.5,1252.300048828125,1255.5,1162,Gold,2026-04-04 21:52:15.035739
2018-06-28,1247.800048828125,1251.699951171875,1244.800048828125,1251.699951171875,378,Gold,2026-04-04 21:52:15.035739
2018-06-29,1251.300048828125,1253.300048828125,1249.0999755859375,1250.300048828125,48,Gold,2026-04-04 21:52:15.035739
2018-07-02,1239.800048828125,1249.9000244140625,1239.800048828125,1249.9000244140625,29,Gold,2026-04-04 21:52:15.035739
2018-07-03,1251.5999755859375,1254.0999755859375,1237.0,1238.0999755859375,36,Gold,2026-04-04 21:52:15.035739
2018-07-05,1257.300048828125,1257.300048828125,1253.5999755859375,1255.5,9,Gold,2026-04-04 21:52:15.035739
2018-07-06,1254.300048828125,1255.5,1254.300048828125,1255.5,7,Gold,2026-04-04 21:52:15.035739
2018-07-09,1258.0999755859375,1262.300048828125,1257.699951171875,1258.199951171875,37,Gold,2026-04-04 21:52:15.035739
2018-07-10,1253.800048828125,1256.9000244140625,1249.300048828125,1256.199951171875,65,Gold,2026-04-04 21:52:15.035739
2018-07-11,1242.800048828125,1253.199951171875,1242.800048828125,1253.199951171875,30,Gold,2026-04-04 21:52:15.035739
2018-07-12,1245.0,1246.699951171875,1240.9000244140625,1240.9000244140625,7,Gold,2026-04-04 21:52:15.035739
2018-07-13,1239.5999755859375,1247.0,1239.5999755859375,1244.699951171875,2,Gold,2026-04-04 21:52:15.035739
2018-07-16,1238.0999755859375,1243.800048828125,1238.0999755859375,1242.699951171875,2,Gold,2026-04-04 21:52:15.035739
2018-07-17,1225.699951171875,1225.699951171875,1225.699951171875,1225.699951171875,0,Gold,2026-04-04 21:52:15.035739
2018-07-18,1226.300048828125,1226.699951171875,1222.199951171875,1226.699951171875,67,Gold,2026-04-04 21:52:15.035739
2018-07-19,1222.4000244140625,1228.0,1211.699951171875,1227.199951171875,33,Gold,2026-04-04 21:52:15.035739
2018-07-20,1229.5,1229.5,1229.5,1229.5,0,Gold,2026-04-04 21:52:15.035739
2018-07-23,1224.0,1224.0,1222.0,1222.0,1,Gold,2026-04-04 21:52:15.035739
2018-07-24,1223.9000244140625,1223.9000244140625,1223.9000244140625,1223.9000244140625,0,Gold,2026-04-04 21:52:15.035739
2018-07-25,1231.4000244140625,1231.4000244140625,1231.4000244140625,1231.4000244140625,0,Gold,2026-04-04 21:52:15.035739
2018-07-26,1225.300048828125,1227.800048828125,1225.300048828125,1227.800048828125,1,Gold,2026-04-04 21:52:15.035739
2018-07-27,1222.5999755859375,1222.5999755859375,1222.5999755859375,1222.5999755859375,254428,Gold,2026-04-04 21:52:15.035739
2018-07-30,1221.300048828125,1223.9000244140625,1218.0999755859375,1222.5,62239,Gold,2026-04-04 21:52:15.035739
2018-07-31,1223.699951171875,1228.0999755859375,1213.0,1220.4000244140625,2722,Gold,2026-04-04 21:52:15.035739
2018-08-01,1217.9000244140625,1223.699951171875,1214.4000244140625,1222.9000244140625,1026,Gold,2026-04-04 21:52:15.035739
2018-08-02,1210.5999755859375,1219.300048828125,1205.800048828125,1214.699951171875,411,Gold,2026-04-04 21:52:15.035739
2018-08-03,1214.199951171875,1218.5999755859375,1205.0999755859375,1206.5,784,Gold,2026-04-04 21:52:15.035739
2018-08-06,1208.5999755859375,1214.4000244140625,1206.5999755859375,1214.4000244140625,297,Gold,2026-04-04 21:52:15.035739
2018-08-07,1209.5999755859375,1214.800048828125,1207.800048828125,1207.800048828125,715,Gold,2026-04-04 21:52:15.035739
2018-08-08,1212.5999755859375,1215.199951171875,1205.9000244140625,1212.0,209,Gold,2026-04-04 21:52:15.035739
2018-08-09,1211.9000244140625,1215.300048828125,1211.5999755859375,1214.5,44,Gold,2026-04-04 21:52:15.035739
2018-08-10,1211.0999755859375,1216.4000244140625,1205.5999755859375,1212.5,75,Gold,2026-04-04 21:52:15.035739
2018-08-13,1191.300048828125,1207.4000244140625,1191.300048828125,1207.0,78,Gold,2026-04-04 21:52:15.035739
2018-08-14,1193.0,1197.5,1192.800048828125,1193.0999755859375,92,Gold,2026-04-04 21:52:15.035739
2018-08-15,1177.5,1188.0999755859375,1174.5999755859375,1187.800048828125,71,Gold,2026-04-04 21:52:15.035739
2018-08-16,1176.199951171875,1180.199951171875,1161.4000244140625,1173.199951171875,123,Gold,2026-04-04 21:52:15.035739
2018-08-17,1176.5,1181.199951171875,1174.699951171875,1174.699951171875,66,Gold,2026-04-04 21:52:15.035739
2018-08-20,1186.800048828125,1190.0,1184.4000244140625,1184.800048828125,68,Gold,2026-04-04 21:52:15.035739
2018-08-21,1192.5999755859375,1192.5999755859375,1189.800048828125,1189.800048828125,22,Gold,2026-04-04 21:52:15.035739
2018-08-22,1196.300048828125,1196.300048828125,1194.699951171875,1194.699951171875,17,Gold,2026-04-04 21:52:15.035739
2018-08-23,1187.0,1190.300048828125,1184.9000244140625,1189.300048828125,95,Gold,2026-04-04 21:52:15.035739
2018-08-24,1206.300048828125,1208.0,1185.300048828125,1185.300048828125,12,Gold,2026-04-04 21:52:15.035739
2018-08-27,1209.0,1211.4000244140625,1205.199951171875,1210.300048828125,154,Gold,2026-04-04 21:52:15.035739
2018-08-28,1207.4000244140625,1217.0,1202.300048828125,1209.699951171875,136,Gold,2026-04-04 21:52:15.035739
2018-08-29,1204.5,1205.199951171875,1202.4000244140625,1205.199951171875,817,Gold,2026-04-04 21:52:15.035739
2018-08-30,1197.699951171875,1205.5999755859375,1196.0,1205.4000244140625,493,Gold,2026-04-04 21:52:15.035739
2018-08-31,1200.300048828125,1208.199951171875,1199.0999755859375,1207.0999755859375,191,Gold,2026-04-04 21:52:15.035739
2018-09-04,1192.699951171875,1193.800048828125,1189.9000244140625,1193.800048828125,26,Gold,2026-04-04 21:52:15.035739
2018-09-05,1194.9000244140625,1196.0,1192.5,1192.5,21,Gold,2026-04-04 21:52:15.035739
2018-09-06,1197.9000244140625,1202.0,1197.9000244140625,1202.0,7,Gold,2026-04-04 21:52:15.035739
2018-09-07,1193.5999755859375,1198.300048828125,1193.0999755859375,1198.300048828125,29,Gold,2026-04-04 21:52:15.035739
2018-09-10,1193.0,1193.0,1193.0,1193.0,11,Gold,2026-04-04 21:52:15.035739
2018-09-11,1195.4000244140625,1196.300048828125,1190.4000244140625,1190.4000244140625,21,Gold,2026-04-04 21:52:15.035739
2018-09-12,1204.699951171875,1205.0,1204.699951171875,1205.0,37,Gold,2026-04-04 21:52:15.035739
2018-09-13,1202.0,1203.4000244140625,1200.0,1203.4000244140625,22,Gold,2026-04-04 21:52:15.035739
2018-09-14,1195.0,1195.0,1195.0,1195.0,1,Gold,2026-04-04 21:52:15.035739
2018-09-17,1199.699951171875,1199.699951171875,1199.699951171875,1199.699951171875,0,Gold,2026-04-04 21:52:15.035739
2018-09-18,1196.800048828125,1198.699951171875,1196.800048828125,1198.699951171875,2,Gold,2026-04-04 21:52:15.035739
2018-09-19,1202.199951171875,1202.199951171875,1202.199951171875,1202.199951171875,0,Gold,2026-04-04 21:52:15.035739
2018-09-20,1206.199951171875,1206.199951171875,1206.199951171875,1206.199951171875,0,Gold,2026-04-04 21:52:15.035739
2018-09-21,1196.199951171875,1196.199951171875,1196.199951171875,1196.199951171875,0,Gold,2026-04-04 21:52:15.035739
2018-09-24,1199.300048828125,1199.300048828125,1199.300048828125,1199.300048828125,0,Gold,2026-04-04 21:52:15.035739
2018-09-25,1200.0,1202.800048828125,1200.0,1202.0999755859375,21,Gold,2026-04-04 21:52:15.035739
2018-09-26,1194.0,1194.0,1194.0,1194.0,17857,Gold,2026-04-04 21:52:15.035739
2018-09-27,1182.300048828125,1197.300048828125,1180.5,1194.5999755859375,4947,Gold,2026-04-04 21:52:15.035739
2018-09-28,1191.5,1191.9000244140625,1180.0,1181.699951171875,404,Gold,2026-04-04 21:52:15.035739
2018-10-01,1187.0999755859375,1191.5999755859375,1185.800048828125,1191.5999755859375,180,Gold,2026-04-04 21:52:15.035739
2018-10-02,1202.4000244140625,1206.0,1190.300048828125,1193.0,451,Gold,2026-04-04 21:52:15.035739
2018-10-03,1198.300048828125,1202.5999755859375,1196.5999755859375,1202.5999755859375,76,Gold,2026-04-04 21:52:15.035739
2018-10-04,1197.199951171875,1204.5999755859375,1197.199951171875,1199.300048828125,496,Gold,2026-04-04 21:52:15.035739
2018-10-05,1201.199951171875,1205.300048828125,1196.9000244140625,1197.0999755859375,34,Gold,2026-04-04 21:52:15.035739
2018-10-08,1184.4000244140625,1201.0,1183.699951171875,1201.0,250,Gold,2026-04-04 21:52:15.035739
2018-10-09,1187.199951171875,1189.0999755859375,1185.5999755859375,1185.5999755859375,9,Gold,2026-04-04 21:52:15.035739
2018-10-10,1189.300048828125,1192.0,1189.300048828125,1189.300048828125,1078,Gold,2026-04-04 21:52:15.035739
2018-10-11,1223.5,1224.5999755859375,1196.300048828125,1198.0999755859375,126,Gold,2026-04-04 21:52:15.035739
2018-10-12,1218.0999755859375,1221.5999755859375,1216.0,1221.5999755859375,122,Gold,2026-04-04 21:52:15.035739
2018-10-15,1226.4000244140625,1232.300048828125,1222.4000244140625,1222.4000244140625,136,Gold,2026-04-04 21:52:15.035739
2018-10-16,1227.300048828125,1230.5,1227.0999755859375,1227.0999755859375,426,Gold,2026-04-04 21:52:15.035739
2018-10-17,1223.699951171875,1225.9000244140625,1223.699951171875,1225.9000244140625,1,Gold,2026-04-04 21:52:15.035739
2018-10-18,1226.5,1226.5,1226.5,1226.5,165,Gold,2026-04-04 21:52:15.035739
2018-10-19,1225.300048828125,1225.300048828125,1225.300048828125,1225.300048828125,55,Gold,2026-04-04 21:52:15.035739
2018-10-22,1221.199951171875,1224.5,1219.5999755859375,1224.5,18,Gold,2026-04-04 21:52:15.035739
2018-10-23,1233.4000244140625,1237.800048828125,1224.800048828125,1224.800048828125,33,Gold,2026-04-04 21:52:15.035739
2018-10-24,1227.800048828125,1231.5999755859375,1227.800048828125,1231.5999755859375,36,Gold,2026-04-04 21:52:15.035739
2018-10-25,1229.0999755859375,1238.5999755859375,1229.0999755859375,1238.5999755859375,7,Gold,2026-04-04 21:52:15.035739
2018-10-26,1232.5,1234.800048828125,1232.5,1234.300048828125,20,Gold,2026-04-04 21:52:15.035739
2018-10-29,1224.5,1224.5,1224.5,1224.5,214,Gold,2026-04-04 21:52:15.035739
2018-10-30,1222.5999755859375,1227.699951171875,1219.800048828125,1227.699951171875,72,Gold,2026-04-04 21:52:15.035739
2018-10-31,1212.300048828125,1216.5999755859375,1212.0,1216.0,121,Gold,2026-04-04 21:52:15.035739
2018-11-01,1236.0,1236.0,1215.4000244140625,1215.4000244140625,14,Gold,2026-04-04 21:52:15.035739
2018-11-02,1230.9000244140625,1233.300048828125,1230.9000244140625,1233.300048828125,18,Gold,2026-04-04 21:52:15.035739
2018-11-05,1229.800048828125,1231.5,1226.699951171875,1230.5999755859375,15,Gold,2026-04-04 21:52:15.035739
2018-11-06,1223.800048828125,1233.800048828125,1223.800048828125,1230.699951171875,4,Gold,2026-04-04 21:52:15.035739
2018-11-07,1226.199951171875,1228.5999755859375,1226.199951171875,1228.5999755859375,1,Gold,2026-04-04 21:52:15.035739
2018-11-08,1222.9000244140625,1222.9000244140625,1222.9000244140625,1222.9000244140625,2,Gold,2026-04-04 21:52:15.035739
2018-11-09,1206.4000244140625,1207.9000244140625,1206.4000244140625,1207.9000244140625,14,Gold,2026-04-04 21:52:15.035739
2018-11-12,1201.300048828125,1201.5999755859375,1201.300048828125,1201.5999755859375,1,Gold,2026-04-04 21:52:15.035739
2018-11-13,1199.199951171875,1201.300048828125,1196.300048828125,1196.300048828125,5,Gold,2026-04-04 21:52:15.035739
2018-11-14,1207.9000244140625,1207.9000244140625,1207.9000244140625,1207.9000244140625,0,Gold,2026-04-04 21:52:15.035739
2018-11-15,1212.800048828125,1212.800048828125,1212.800048828125,1212.800048828125,0,Gold,2026-04-04 21:52:15.035739
2018-11-16,1220.800048828125,1223.800048828125,1216.699951171875,1216.699951171875,5,Gold,2026-04-04 21:52:15.035739
2018-11-19,1223.0999755859375,1223.0999755859375,1223.0999755859375,1223.0999755859375,0,Gold,2026-04-04 21:52:15.035739
2018-11-20,1219.0,1228.800048828125,1219.0,1225.300048828125,12,Gold,2026-04-04 21:52:15.035739
2018-11-21,1225.800048828125,1225.800048828125,1225.800048828125,1225.800048828125,0,Gold,2026-04-04 21:52:15.035739
2018-11-23,1221.0,1224.800048828125,1221.0,1224.800048828125,1,Gold,2026-04-04 21:52:15.035739
2018-11-26,1220.199951171875,1222.0,1220.199951171875,1220.199951171875,2,Gold,2026-04-04 21:52:15.035739
2018-11-27,1211.199951171875,1222.0,1211.199951171875,1221.9000244140625,5,Gold,2026-04-04 21:52:15.035739
2018-11-28,1221.4000244140625,1221.4000244140625,1211.5,1211.5,247168,Gold,2026-04-04 21:52:15.035739
2018-11-29,1224.0999755859375,1228.699951171875,1220.5,1221.0,55478,Gold,2026-04-04 21:52:15.035739
2018-11-30,1220.199951171875,1225.0,1216.0999755859375,1224.0999755859375,2060,Gold,2026-04-04 21:52:15.035739
2018-12-03,1233.9000244140625,1234.0999755859375,1221.300048828125,1222.5,751,Gold,2026-04-04 21:52:15.035739
2018-12-04,1241.0999755859375,1241.4000244140625,1230.4000244140625,1231.0,474,Gold,2026-04-04 21:52:15.035739
2018-12-06,1238.0999755859375,1244.4000244140625,1234.800048828125,1237.5,434,Gold,2026-04-04 21:52:15.035739
2018-12-07,1246.800048828125,1249.800048828125,1237.5999755859375,1238.300048828125,211,Gold,2026-04-04 21:52:15.035739
2018-12-10,1243.699951171875,1249.5999755859375,1241.699951171875,1249.5999755859375,131,Gold,2026-04-04 21:52:15.035739
2018-12-11,1241.9000244140625,1248.699951171875,1241.5,1245.800048828125,117,Gold,2026-04-04 21:52:15.035739
2018-12-12,1244.4000244140625,1245.5999755859375,1244.0999755859375,1245.300048828125,84,Gold,2026-04-04 21:52:15.035739
2018-12-13,1242.699951171875,1243.5,1241.0,1243.5,194,Gold,2026-04-04 21:52:15.035739
2018-12-14,1237.0,1241.699951171875,1234.0999755859375,1241.699951171875,33,Gold,2026-04-04 21:52:15.035739
2018-12-17,1247.4000244140625,1247.4000244140625,1239.300048828125,1239.300048828125,10,Gold,2026-04-04 21:52:15.035739
2018-12-18,1249.199951171875,1249.199951171875,1245.5999755859375,1248.199951171875,31,Gold,2026-04-04 21:52:15.035739
2018-12-19,1252.0999755859375,1255.800048828125,1252.0999755859375,1255.800048828125,268,Gold,2026-04-04 21:52:15.035739
2018-12-20,1263.5999755859375,1263.5999755859375,1243.199951171875,1243.199951171875,49,Gold,2026-04-04 21:52:15.035739
2018-12-21,1253.800048828125,1261.300048828125,1253.800048828125,1260.300048828125,96,Gold,2026-04-04 21:52:15.035739
2018-12-24,1267.5,1268.5,1260.300048828125,1260.300048828125,27,Gold,2026-04-04 21:52:15.035739
2018-12-26,1269.199951171875,1277.4000244140625,1269.199951171875,1269.300048828125,63,Gold,2026-04-04 21:52:15.035739
2018-12-27,1277.300048828125,1277.300048828125,1276.699951171875,1276.699951171875,480,Gold,2026-04-04 21:52:15.035739
2018-12-28,1279.9000244140625,1280.0999755859375,1273.5,1273.5,805,Gold,2026-04-04 21:52:15.035739
2018-12-31,1278.300048828125,1281.300048828125,1277.5999755859375,1278.0,19,Gold,2026-04-04 21:52:15.035739
2019-01-02,1281.0,1286.0,1277.5999755859375,1286.0,149,Gold,2026-04-04 21:52:15.035739
2019-01-03,1291.800048828125,1292.0,1286.699951171875,1286.800048828125,10,Gold,2026-04-04 21:52:15.035739
2019-01-04,1282.699951171875,1294.199951171875,1275.300048828125,1294.199951171875,34,Gold,2026-04-04 21:52:15.035739
2019-01-07,1286.800048828125,1286.800048828125,1286.5999755859375,1286.800048828125,2,Gold,2026-04-04 21:52:15.035739
2019-01-08,1283.199951171875,1283.199951171875,1278.199951171875,1280.5,54,Gold,2026-04-04 21:52:15.035739
2019-01-09,1289.300048828125,1289.300048828125,1279.199951171875,1279.4000244140625,102,Gold,2026-04-04 21:52:15.035739
2019-01-10,1284.699951171875,1284.699951171875,1284.699951171875,1284.699951171875,0,Gold,2026-04-04 21:52:15.035739
2019-01-11,1287.0999755859375,1291.199951171875,1286.300048828125,1291.199951171875,11,Gold,2026-04-04 21:52:15.035739
2019-01-14,1289.0999755859375,1293.9000244140625,1289.0999755859375,1292.4000244140625,7,Gold,2026-04-04 21:52:15.035739
2019-01-15,1286.199951171875,1292.699951171875,1286.199951171875,1290.0999755859375,3,Gold,2026-04-04 21:52:15.035739
2019-01-16,1291.5999755859375,1291.5999755859375,1291.5999755859375,1291.5999755859375,2,Gold,2026-04-04 21:52:15.035739
2019-01-17,1291.0,1292.699951171875,1288.5,1291.5999755859375,10,Gold,2026-04-04 21:52:15.035739
2019-01-18,1281.300048828125,1281.300048828125,1281.300048828125,1281.300048828125,3,Gold,2026-04-04 21:52:15.035739
2019-01-22,1282.5,1283.300048828125,1282.5,1282.5,7,Gold,2026-04-04 21:52:15.035739
2019-01-23,1283.0999755859375,1283.9000244140625,1278.699951171875,1281.699951171875,14,Gold,2026-04-04 21:52:15.035739
2019-01-24,1279.0999755859375,1279.0999755859375,1278.5,1279.0999755859375,1,Gold,2026-04-04 21:52:15.035739
2019-01-25,1297.4000244140625,1297.4000244140625,1297.4000244140625,1297.4000244140625,0,Gold,2026-04-04 21:52:15.035739
2019-01-28,1302.4000244140625,1307.0999755859375,1298.4000244140625,1300.800048828125,54,Gold,2026-04-04 21:52:15.035739
2019-01-29,1308.199951171875,1308.199951171875,1308.199951171875,1308.199951171875,213607,Gold,2026-04-04 21:52:15.035739
2019-01-30,1309.9000244140625,1323.4000244140625,1308.0999755859375,1310.4000244140625,54958,Gold,2026-04-04 21:52:15.035739
2019-01-31,1319.699951171875,1325.4000244140625,1316.699951171875,1320.0,1970,Gold,2026-04-04 21:52:15.035739
2019-02-01,1316.9000244140625,1320.699951171875,1315.4000244140625,1320.300048828125,878,Gold,2026-04-04 21:52:15.035739
2019-02-04,1314.300048828125,1318.0999755859375,1308.300048828125,1318.0999755859375,675,Gold,2026-04-04 21:52:15.035739
2019-02-05,1314.199951171875,1315.0999755859375,1311.0,1311.0999755859375,362,Gold,2026-04-04 21:52:15.035739
2019-02-06,1309.5,1313.5,1305.0,1312.5,358,Gold,2026-04-04 21:52:15.035739
2019-02-07,1309.4000244140625,1310.4000244140625,1302.199951171875,1302.9000244140625,203,Gold,2026-04-04 21:52:15.035739
2019-02-08,1313.699951171875,1314.0,1307.800048828125,1309.5,122,Gold,2026-04-04 21:52:15.035739
2019-02-11,1307.0,1313.4000244140625,1304.699951171875,1313.4000244140625,119,Gold,2026-04-04 21:52:15.035739
2019-02-12,1309.199951171875,1312.0,1307.5999755859375,1310.0,109,Gold,2026-04-04 21:52:15.035739
2019-02-13,1310.800048828125,1316.0,1308.0999755859375,1311.5999755859375,143,Gold,2026-04-04 21:52:15.035739
2019-02-14,1309.800048828125,1311.800048828125,1301.5999755859375,1305.0,858,Gold,2026-04-04 21:52:15.035739
2019-02-15,1318.0999755859375,1318.800048828125,1313.5999755859375,1313.5999755859375,190,Gold,2026-04-04 21:52:15.035739
2019-02-19,1340.0999755859375,1340.0999755859375,1320.5,1320.9000244140625,390,Gold,2026-04-04 21:52:15.035739
2019-02-20,1343.300048828125,1344.0,1338.0,1342.199951171875,581,Gold,2026-04-04 21:52:15.035739
2019-02-21,1323.5,1334.9000244140625,1320.9000244140625,1331.300048828125,414,Gold,2026-04-04 21:52:15.035739
2019-02-22,1329.199951171875,1331.300048828125,1321.0,1324.199951171875,718,Gold,2026-04-04 21:52:15.035739
2019-02-25,1325.9000244140625,1331.5999755859375,1325.5999755859375,1329.199951171875,185,Gold,2026-04-04 21:52:15.035739
2019-02-26,1325.0999755859375,1325.5,1323.300048828125,1323.300048828125,939,Gold,2026-04-04 21:52:15.035739
2019-02-27,1317.699951171875,1327.9000244140625,1316.5,1327.699951171875,604,Gold,2026-04-04 21:52:15.035739
2019-02-28,1312.800048828125,1323.699951171875,1311.5,1321.0999755859375,141,Gold,2026-04-04 21:52:15.035739
2019-03-01,1296.4000244140625,1312.199951171875,1288.9000244140625,1312.199951171875,110,Gold,2026-04-04 21:52:15.035739
2019-03-04,1284.800048828125,1287.0,1281.9000244140625,1285.5,28,Gold,2026-04-04 21:52:15.035739
2019-03-05,1282.0,1287.0,1282.0,1287.0,114,Gold,2026-04-04 21:52:15.035739
2019-03-06,1284.9000244140625,1287.0999755859375,1282.5999755859375,1287.0999755859375,14,Gold,2026-04-04 21:52:15.035739
2019-03-07,1283.800048828125,1284.5999755859375,1281.0,1281.0,11,Gold,2026-04-04 21:52:15.035739
2019-03-08,1297.0,1297.4000244140625,1291.5999755859375,1292.0999755859375,10,Gold,2026-04-04 21:52:15.035739
2019-03-11,1288.800048828125,1291.0,1288.800048828125,1291.0,9,Gold,2026-04-04 21:52:15.035739
2019-03-12,1296.300048828125,1296.300048828125,1294.699951171875,1294.699951171875,1,Gold,2026-04-04 21:52:15.035739
2019-03-13,1307.5,1307.5,1307.5,1307.5,0,Gold,2026-04-04 21:52:15.035739
2019-03-14,1293.4000244140625,1293.4000244140625,1293.4000244140625,1293.4000244140625,1,Gold,2026-04-04 21:52:15.035739
2019-03-15,1301.800048828125,1304.699951171875,1300.5,1300.9000244140625,26,Gold,2026-04-04 21:52:15.035739
2019-03-18,1300.300048828125,1302.199951171875,1297.300048828125,1297.300048828125,8,Gold,2026-04-04 21:52:15.035739
2019-03-19,1305.0,1306.9000244140625,1304.800048828125,1306.9000244140625,20,Gold,2026-04-04 21:52:15.035739
2019-03-20,1300.5,1300.699951171875,1300.5,1300.699951171875,2,Gold,2026-04-04 21:52:15.035739
2019-03-21,1306.0999755859375,1306.0999755859375,1306.0999755859375,1306.0999755859375,0,Gold,2026-04-04 21:52:15.035739
2019-03-22,1311.5999755859375,1311.5999755859375,1311.5999755859375,1311.5999755859375,0,Gold,2026-04-04 21:52:15.035739
2019-03-25,1321.9000244140625,1322.9000244140625,1320.699951171875,1320.699951171875,19,Gold,2026-04-04 21:52:15.035739
